0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,Label
-1.3977840040132465e-15,0.0,-1.888817324751486e-16,8.254614174390337e-16,0.0,0.0,0.0,-1.1667753799992325e-15,-5.966358230437028e-16,0.0,0.0,5.01224807108124e-16,-9.44685713458607e-16,0.0,0.0,2.3423989212972536e-16,-4.7186960283773895e-15,0.0,0.0,-1.00234784498005e-15,0.0,0.0,4.1339801658218305e-16,1.4536759452799844e-16,4.95718354007033e-16,1.3195430846949806e-16,0.0,-1.8376165455883252e-16,0.0,7.697537204211797e-16,1.8728446623202705e-15,-4.216413975455603e-16,-1.2768597923510503e-15,-6.510103052619351e-16,-6.639220399994172e-16,-8.738302945683735e-16,5.82114576592732e-16,0.0,3.904425784725392e-15,-5.55795933206606e-17,-1.1607433111932137e-13,3.141610204788218e-17,-6.254216778528448e-16,9.230862656546957e-18,4.600836657950214e-16,-2.534091129299061e-17,9.285503084607348e-16,-3.383223055357048e-17,2.831551572735517e-16,-0.5705697133980812,-0.5185000783691086,-0.39485095365310974,-0.5406791967152405,-0.6692270994198598,0.47543664621849957,0.5412638023236819,0.32741488997446777,0.13211033548011486,-0.0500986540265241,-0.6350556952834928,-0.35079577791006955,-0.3112751876258693,-3.370778952417221,-0.31986082959835643,-0.6086554701814324,-0.4706379190601013,-0.5905167696932061,-0.9372352023984435,0.9510576378025436,-0.09265753993398315,0.580526496240704,-0.4929638614323433,0.3520796116787822,-0.09530530406112252,0.7141754603143012,0
-1.3977840040132465e-15,0.0,-1.888817324751486e-16,8.254614174390337e-16,0.0,0.0,0.0,-1.1667753799992325e-15,-5.966358230437028e-16,0.0,0.0,5.01224807108124e-16,-9.44685713458607e-16,0.0,0.0,2.3423989212972536e-16,-4.7186960283773895e-15,0.0,0.0,-1.00234784498005e-15,0.0,0.0,4.1339801658218305e-16,1.4536759452799844e-16,4.95718354007033e-16,1.3195430846949806e-16,0.0,-1.8376165455883252e-16,0.0,7.697537204211797e-16,1.8728446623202705e-15,-4.216413975455603e-16,-1.2768597923510503e-15,-6.510103052619351e-16,-6.639220399994172e-16,-8.738302945683735e-16,5.82114576592732e-16,0.0,3.904425784725392e-15,-5.55795933206606e-17,-1.1607433111932137e-13,3.141610204788218e-17,-6.254216778528448e-16,9.230862656546957e-18,4.600836657950214e-16,-2.534091129299061e-17,9.285503084607348e-16,-3.383223055357048e-17,2.831551572735517e-16,-0.2343114076037464,-0.8687019937487754,-0.4729523357583694,-0.11645311136189461,-0.41921078751416146,-0.0070080392149152355,-0.12298391344704214,-0.5530397158652051,-0.050430263903530136,-1.0222522650868353,0.6921380591635269,-0.10066719829741767,0.029633367904070583,0.6431620802429594,-0.23504192689686682,-0.6213962910403069,-0.04743564226726168,-0.6253162820289417,-0.7370153221117223,0.694868678036347,-0.8614789568197561,-0.8826757143032035,-1.0575841477501118,1.8412267984174209,2.869141889537802,-0.15612553621740338,0
-1.3977840040132465e-15,0.0,-1.888817324751486e-16,8.254614174390337e-16,0.0,0.0,0.0,-1.1667753799992325e-15,-5.966358230437028e-16,0.0,0.0,5.01224807108124e-16,-9.44685713458607e-16,0.0,0.0,2.3423989212972536e-16,-4.7186960283773895e-15,0.0,0.0,-1.00234784498005e-15,0.0,0.0,4.1339801658218305e-16,1.4536759452799844e-16,4.95718354007033e-16,1.3195430846949806e-16,0.0,-1.8376165455883252e-16,0.0,7.697537204211797e-16,1.8728446623202705e-15,-4.216413975455603e-16,-1.2768597923510503e-15,-6.510103052619351e-16,-6.639220399994172e-16,-8.738302945683735e-16,5.82114576592732e-16,0.0,3.904425784725392e-15,-5.55795933206606e-17,-1.1607433111932137e-13,3.141610204788218e-17,-6.254216778528448e-16,9.230862656546957e-18,4.600836657950214e-16,-2.534091129299061e-17,9.285503084607348e-16,-3.383223055357048e-17,2.831551572735517e-16,0.3844421507438395,0.31587335126481847,-0.018501067839730538,0.4250488931376658,0.5200203919446861,-0.12187582146096644,-0.0755376480348478,0.06301410744003151,-0.2156321986849528,-1.6241535949095847,1.2409657082143808,-0.3302589050576623,-0.3043099730974483,0.08075355717464107,-0.30960119173248285,-0.6607206624479686,-0.4471907447782092,-0.6464861574709274,-0.15638766887685493,0.019339891883061372,-1.1069618608450515,-0.8136535259611082,-0.10006270008454916,0.7995125944127869,0.2866422205727046,0.9742773205157673,0
-1.3977840040132465e-15,0.0,-1.888817324751486e-16,8.254614174390337e-16,0.0,0.0,0.0,-1.1667753799992325e-15,-5.966358230437028e-16,0.0,0.0,5.01224807108124e-16,-9.44685713458607e-16,0.0,0.0,2.3423989212972536e-16,-4.7186960283773895e-15,0.0,0.0,-1.00234784498005e-15,0.0,0.0,4.1339801658218305e-16,1.4536759452799844e-16,4.95718354007033e-16,1.3195430846949806e-16,0.0,-1.8376165455883252e-16,0.0,7.697537204211797e-16,1.8728446623202705e-15,-4.216413975455603e-16,-1.2768597923510503e-15,-6.510103052619351e-16,-6.639220399994172e-16,-8.738302945683735e-16,5.82114576592732e-16,0.0,3.904425784725392e-15,-5.55795933206606e-17,-1.1607433111932137e-13,3.141610204788218e-17,-6.254216778528448e-16,9.230862656546957e-18,4.600836657950214e-16,-2.534091129299061e-17,9.285503084607348e-16,-3.383223055357048e-17,2.831551572735517e-16,1.1357146008551062,-0.7245599673527071,-0.44652386271217565,1.3448294402458845,0.8446784901810391,-0.6847279544666168,-1.0778400048674581,-0.016306127320299544,0.19134179840696136,0.7707139374355843,-0.6056705756192801,-0.3218335213233414,-0.26987085681803324,0.009381917191351946,-0.31508479128148426,-0.615886746885118,-0.4410406662780408,-0.5979516803406036,0.6626248157017848,-0.7702698497161473,0.2467692794785924,0.3504925004596049,0.01801229589675112,0.5640809511160321,0.16575341550672884,0.745935268330906,0
2.061790637712921,-0.6884013713352556,-0.7608102151494401,3.3911491550702815,-0.45098426658343943,-0.7131011474459054,2.119689883616929,0.8812646432414803,1.0942023234460885,0.22483606375197784,1.735310885012898,0.6228519702918837,0.4657219816108733,-1.0372235616000334,-0.09533232959973936,1.3798418768851333,0.15222711569602024,-1.412248143453438,0.20476195904837546,0.6228519704918577,0.4657219812301703,-1.0372235616000334,-0.09533233022253,-0.5523222255227691,-1.0371953707831316,-0.8314840401821433,1.1461902942573376,-0.5735832430083416,0.12855508842108404,1.1988010575471046,-0.717254714365638,-1.3490244467951127,0.09720082557975401,0.8065244919838103,0.18247685922472837,-0.2685489211957081,0.6737447159371098,0.6079475786728834,1.1444045591330305,-0.10135598900542302,0.3747947715055704,-1.0546469227178292,0.19343052022779333,-1.3793366488156518,-0.5919583126692022,1.0500356081691862,1.5970391946994573,1.4097246350396777,1.477849528345162,-0.735748435241168,0.29359699219743657,-0.03203153034218099,-0.7435717227884077,-0.4297762525582267,-1.4066719658830482,-1.5748396350601963,-1.1320774296156204,-0.5337948992429167,0.5527911315794873,-0.9926455420583654,-0.2628558351830951,-0.2528447768596708,0.49185420347838643,0.15455897654428205,-0.5690556215660114,-0.41336531302728285,-0.554065054991382,-0.6616432792392848,0.6079039154147018,0.509652474140846,1.1865283530903485,0.2276923373606836,0.7628473674587232,1.1336107512962914,0.0011298066714566352,2
-1.3977840040132465e-15,0.0,-1.888817324751486e-16,8.254614174390337e-16,0.0,0.0,0.0,-1.1667753799992325e-15,-5.966358230437028e-16,0.0,0.0,5.01224807108124e-16,-9.44685713458607e-16,0.0,0.0,2.3423989212972536e-16,-4.7186960283773895e-15,0.0,0.0,-1.00234784498005e-15,0.0,0.0,4.1339801658218305e-16,1.4536759452799844e-16,4.95718354007033e-16,1.3195430846949806e-16,0.0,-1.8376165455883252e-16,0.0,7.697537204211797e-16,1.8728446623202705e-15,-4.216413975455603e-16,-1.2768597923510503e-15,-6.510103052619351e-16,-6.639220399994172e-16,-8.738302945683735e-16,5.82114576592732e-16,0.0,3.904425784725392e-15,-5.55795933206606e-17,-1.1607433111932137e-13,3.141610204788218e-17,-6.254216778528448e-16,9.230862656546957e-18,4.600836657950214e-16,-2.534091129299061e-17,9.285503084607348e-16,-3.383223055357048e-17,2.831551572735517e-16,0.15615348068870577,0.54544397846677,0.13206817495525341,0.14610155544776832,0.2697324371117714,-0.5756035613328682,-0.544069518980269,-0.7654416778345355,-0.13712358691464177,0.6351708223212719,-1.4193425706551306,4.375844497043959,3.253366825474932,1.6138163840156916,3.1197712100897887,-0.6589989298994721,-0.4452688452469066,-0.6433769191432449,-0.5439242190027849,0.4720195346264353,-1.1017430861384563,-1.637276862938332,-1.7331450586655124,-0.07169583008639625,0.838247425651061,-0.934275383764314,0
-3.6138929019523394,1.8586936187795022,1.0115474480288156,-4.018566359603278,0.27030814690362237,4.377350580720478,-3.6856046198849084,0.3489607368591755,0.6122216166729201,-2.087892385040053,-1.1866884378573426,-0.6143493072682985,-0.2399980236446754,-1.8839995313772926,-1.5595378082989446,5.309443686324062,7.957367218204503,-6.549630465279172,0.19909281340558402,-0.6143493069457603,-0.23999802385850966,-1.8839995313772926,-1.5595378083747542,2.3565526421580576,3.574302823373636,4.743028924496862,4.505189362897295,4.406497732435251,-3.838774034856176,0.47954685074997266,-0.15479961577544105,-1.7993348691548516,-2.233009323519011,-0.7564012677834916,-1.579493768733639,-2.2461283597092154,-1.8902590208144627,6.037138284354697,5.019116369341231,-6.413774329476706,-1.5515132013503306,-4.091424600426855,-1.8614960205839004,-0.4114721345237289,-2.6735761824741,9.273983840102286,0.958773070513922,1.8919326211890917,0.0009921051273119306,-0.4998620192394789,-0.5680578603970821,-0.40877144579884184,-0.4221863566474416,-0.566852035291193,1.7676991964865747,1.4546044115084278,2.662955135695321,-1.479703413256495,-2.6818089211421716,3.3565066537262567,-0.24442530826426812,-0.17622741704703954,0.6174682898489753,-0.30128734725496453,-0.08146096383178393,0.04097173617265937,-0.11922604476650664,-0.2192727372098235,0.10768797994066402,0.8682519860394959,-0.04484510517132049,1.0338624379917898,0.7671025145249779,1.3059546451062827,-0.16327788675639301,3
-1.3977840040132465e-15,0.0,-1.888817324751486e-16,8.254614174390337e-16,0.0,0.0,0.0,-1.1667753799992325e-15,-5.966358230437028e-16,0.0,0.0,5.01224807108124e-16,-9.44685713458607e-16,0.0,0.0,2.3423989212972536e-16,-4.7186960283773895e-15,0.0,0.0,-1.00234784498005e-15,0.0,0.0,4.1339801658218305e-16,1.4536759452799844e-16,4.95718354007033e-16,1.3195430846949806e-16,0.0,-1.8376165455883252e-16,0.0,7.697537204211797e-16,1.8728446623202705e-15,-4.216413975455603e-16,-1.2768597923510503e-15,-6.510103052619351e-16,-6.639220399994172e-16,-8.738302945683735e-16,5.82114576592732e-16,0.0,3.904425784725392e-15,-5.55795933206606e-17,-1.1607433111932137e-13,3.141610204788218e-17,-6.254216778528448e-16,9.230862656546957e-18,4.600836657950214e-16,-2.534091129299061e-17,9.285503084607348e-16,-3.383223055357048e-17,2.831551572735517e-16,0.3355063386447278,0.20963496459990572,-0.08131215629996393,0.3996018920801436,0.38457922882074236,0.9808548881011249,0.8615260938559954,0.13352098278254784,0.0,0.0,0.0,2.39463808336521e-16,-1.7596738084196506e-16,0.0,8.044039897518072e-17,-9.1147762183544e-17,0.0,0.0,-1.1914130654032627e-15,0.0,0.0,0.0,0.0,-9.499355027452449e-16,1.2552912842904051e-15,0.0,0
2.134147650776534,-0.6999326554338047,-0.7843754595844853,2.6312092930759574,-0.7248463087563568,-0.7891848506711817,2.1915731807052405,1.0766958101312012,2.3118205042975855,0.032035447580001195,1.7090411815569415,0.8733872287504094,2.4011488208616325,1.4877765486621868,3.4081070761859915,1.3478951002567936,0.1215060537114604,-1.2658547239833766,0.28132975441213476,0.8733872290187903,2.401148820331944,1.4877765486621868,3.4081070768075463,-0.7329228966300367,-1.2406799925510672,-0.974493487827774,-0.6025147996505376,-0.693195703957003,0.8714163089217982,1.5539142656568952,0.036133418534585064,-1.34411505446812,1.5111237877556716,0.9457317359605407,1.3239279562651967,0.8339723085639722,1.0802621328895865,2.28953755122832,0.27591568828717034,-1.6999021423772742,1.2650084740680976,-0.3218961327810255,1.1653684143956695,-0.12121957692379005,2.471694023799613,0.7330877957596503,1.8609351239683012,3.4298156625093736,6.287548850707268,-1.086977198706703,-0.23636017547669425,-0.29758372628722396,-1.2935245323795705,-1.0299389262085141,-0.23674360370701744,-0.19415331156533414,-0.6094452161392181,-0.5445642561387068,1.3191520941223078,-0.5232619327485989,-0.38713024526432843,-0.3557751693352258,-0.48736469709234037,-0.33268537693069844,-0.5656121564690183,-0.42220605087127494,-0.5481790840621923,-0.6974427605200653,0.650138994312941,0.33699877031795245,1.3400290806843718,0.07342716774322848,0.8018427202498907,0.19549922201469982,1.0855208939961707,2
-1.3977840040132465e-15,0.0,-1.888817324751486e-16,8.254614174390337e-16,0.0,0.0,0.0,-1.1667753799992325e-15,-5.966358230437028e-16,0.0,0.0,5.01224807108124e-16,-9.44685713458607e-16,0.0,0.0,2.3423989212972536e-16,-4.7186960283773895e-15,0.0,0.0,-1.00234784498005e-15,0.0,0.0,4.1339801658218305e-16,1.4536759452799844e-16,4.95718354007033e-16,1.3195430846949806e-16,0.0,-1.8376165455883252e-16,0.0,7.697537204211797e-16,1.8728446623202705e-15,-4.216413975455603e-16,-1.2768597923510503e-15,-6.510103052619351e-16,-6.639220399994172e-16,-8.738302945683735e-16,5.82114576592732e-16,0.0,3.904425784725392e-15,-5.55795933206606e-17,-1.1607433111932137e-13,3.141610204788218e-17,-6.254216778528448e-16,9.230862656546957e-18,4.600836657950214e-16,-2.534091129299061e-17,9.285503084607348e-16,-3.383223055357048e-17,2.831551572735517e-16,-0.17681402376983815,-0.36458954843034863,-0.3455898575106616,-0.3072357310866138,-0.3342836673434263,2.0606120412140054,1.905343932924276,1.4555248954547289,0.8375032121543774,0.7258932828894522,-0.7548112375768515,-0.3992417343824147,-0.44090556912703827,-0.293233836337794,-0.3189763780581949,-0.08834789402577016,-0.18965620758365645,-0.0944430092751815,1.753829256837384,-1.6583295549408523,0.9155052860695133,-1.1170492130348313,0.20880366210906617,-2.810969158550548,-2.214527725070945,-2.5339649877458457,0
